,date,open,close,high,low,volume
193,2019-12-04,147.19,145.38,151.98,143.15,434430.62379
194,2019-12-05,145.45,148.1,149.02,143.64,299073.53972
195,2019-12-06,148.11,148.45,149.77,145.74,220674.68581
196,2019-12-07,148.46,147.14,149.49,146.85,140471.68588
197,2019-12-08,147.16,150.44,151.62,146.11,205301.6026
198,2019-12-09,150.44,147.38,151.19,146.56,243775.99249
199,2019-12-10,147.4,145.56,148.57,143.81,203215.84937
200,2019-12-11,145.53,143.39,146.34,142.12,157843.10484
201,2019-12-12,143.41,144.87,145.85,139.24,261615.30437
202,2019-12-13,144.87,144.8,146.0,142.8,160695.18556
203,2019-12-14,144.8,141.79,145.07,141.18,126232.59201
204,2019-12-15,141.79,142.46,144.12,139.92,151189.65877
205,2019-12-16,142.46,132.73,142.72,127.93,471018.85942
206,2019-12-17,132.72,121.88,132.98,119.11,563257.36001
207,2019-12-18,121.88,132.78,134.87,116.26,884960.91334
208,2019-12-19,132.8,128.1,134.0,125.69,420674.8172
209,2019-12-20,128.1,128.19,129.39,125.84,213897.4673
210,2019-12-21,128.19,126.99,128.4,126.5,135196.11641
211,2019-12-22,127.0,132.09,133.07,126.82,253140.72413
212,2019-12-23,132.12,127.8,135.1,126.0,421600.75655
213,2019-12-24,127.8,127.75,129.69,126.61,200637.10098
214,2019-12-25,127.7,125.09,127.84,123.07,225004.4909
215,2019-12-26,125.09,125.58,132.26,124.32,274986.52097
216,2019-12-27,125.58,126.29,127.1,121.91,240012.37451
217,2019-12-28,126.28,128.11,129.68,125.84,196893.52277
218,2019-12-29,128.11,134.36,138.07,127.52,316347.26666
219,2019-12-30,134.36,131.59,136.24,130.3,320347.21956
220,2019-12-31,131.61,129.16,133.68,128.17,264933.98418
221,2020-01-01,129.16,130.77,133.05,128.68,144770.52197
222,2020-01-02,130.72,127.19,130.78,126.38,213757.05806
223,2020-01-03,127.19,134.35,135.14,125.88,413055.18895
224,2020-01-04,134.37,134.2,135.85,132.5,184276.17102
225,2020-01-05,134.2,135.37,138.19,134.19,254120.45343
226,2020-01-06,135.37,144.15,144.41,134.86,408020.27375
227,2020-01-07,144.14,142.8,145.31,138.76,447762.17281
228,2020-01-08,142.8,140.72,147.77,137.03,570465.57764
229,2020-01-09,140.76,137.74,141.5,135.3,366076.06569
230,2020-01-10,137.73,144.84,145.17,135.32,409403.59507
231,2020-01-11,144.83,142.38,148.05,142.09,368350.57939
232,2020-01-12,142.4,146.54,146.6,141.76,229541.86137
233,2020-01-13,146.56,143.58,147.0,142.27,207996.61865
234,2020-01-14,143.58,165.64,171.7,143.51,1108476.31186
235,2020-01-15,165.6,166.4,171.98,159.2,721687.80381
236,2020-01-16,166.4,164.21,167.4,157.8,456170.86719
237,2020-01-17,164.24,169.85,174.81,162.14,767180.67853
238,2020-01-18,169.92,174.14,179.5,164.92,688783.17982
239,2020-01-19,174.1,166.79,178.05,161.66,624681.28604
240,2020-01-20,166.79,166.87,169.33,161.24,358092.8841
241,2020-01-21,166.86,169.49,170.32,164.8,308007.6353
242,2020-01-22,169.48,168.07,171.47,166.03,272240.90286
243,2020-01-23,168.07,162.81,168.2,159.21,373414.34985
244,2020-01-24,162.85,162.54,164.45,155.55,430013.19902
245,2020-01-25,162.51,160.35,162.79,157.61,219921.65197
246,2020-01-26,160.36,167.86,168.08,159.41,251582.55758
247,2020-01-27,167.91,170.08,172.56,165.22,365894.81917
248,2020-01-28,170.04,175.64,176.2,170.03,473433.89609
249,2020-01-29,175.58,173.72,178.45,173.33,317382.90161
250,2020-01-30,173.68,184.69,187.0,170.93,477721.6609
251,2020-01-31,184.71,179.99,185.82,175.22,385596.53365
252,2020-02-01,179.94,183.6,184.28,179.23,259370.12902
253,2020-02-02,183.63,188.44,193.43,179.1,552621.13619
254,2020-02-03,188.48,189.69,195.19,186.62,417175.95781
255,2020-02-04,189.74,188.91,191.6,184.69,366389.69686
256,2020-02-05,188.91,203.78,207.61,188.19,550942.11417
257,2020-02-06,203.78,213.19,216.33,201.02,608240.2233
258,2020-02-07,213.16,223.33,225.0,213.14,629361.15466
259,2020-02-08,223.36,223.05,227.75,213.22,548551.87465
260,2020-02-09,223.01,228.49,230.65,222.86,350336.24399
261,2020-02-10,228.53,222.89,229.4,216.37,510415.49949
262,2020-02-11,222.89,236.69,239.15,218.17,595576.90276
263,2020-02-12,236.69,265.74,275.34,236.69,1038073.74782
264,2020-02-13,265.74,268.32,277.69,256.08,1089679.1537
265,2020-02-14,268.34,285.15,287.15,260.28,734944.32266
266,2020-02-15,285.11,264.88,288.41,261.86,860813.14274
267,2020-02-16,264.91,258.85,274.0,237.41,1110118.46395
268,2020-02-17,258.89,267.85,268.77,242.0,1110371.39094
269,2020-02-18,267.9,282.61,285.88,258.0,1115523.43992
