,date,open,close,high,low,volume
295,2020-03-15,34.4,36.38,38.73,34.04,1040322.30282
296,2020-03-16,36.37,33.2,36.41,29.29,1624714.37584
297,2020-03-17,33.23,34.07,35.85,32.42,945437.93136
298,2020-03-18,34.06,34.71,34.83,32.28,1044607.75726
299,2020-03-19,34.72,38.9,40.8,34.0,1344406.50235
300,2020-03-20,38.9,38.08,43.69,34.05,1571300.60857
301,2020-03-21,38.07,38.32,39.84,36.21,667452.63396
302,2020-03-22,38.34,35.4,39.69,34.82,714342.7273
303,2020-03-23,35.42,38.94,39.99,34.57,859942.52611
304,2020-03-24,38.93,40.57,40.95,38.21,593656.77335
305,2020-03-25,40.56,39.17,41.04,38.09,577448.88856
306,2020-03-26,39.17,40.41,40.48,38.4,415595.26222
307,2020-03-27,40.41,38.04,41.21,37.73,481643.28173
308,2020-03-28,38.04,38.87,39.43,36.61,624312.49566
309,2020-03-29,38.85,37.11,39.11,36.97,402076.31264
310,2020-03-30,37.11,38.91,39.7,37.1,432738.21921
311,2020-03-31,38.93,39.08,39.32,38.33,378426.95789
312,2020-04-01,39.07,39.23,39.5,37.14,489850.01556
313,2020-04-02,39.23,39.86,42.92,39.0,701573.76921
314,2020-04-03,39.88,40.46,41.26,39.64,463368.1163
315,2020-04-04,40.49,40.71,41.16,39.86,362602.27624
316,2020-04-05,40.74,40.31,41.0,39.86,231112.9573
317,2020-04-06,40.31,45.04,45.09,40.28,721562.2858
318,2020-04-07,45.03,44.77,47.64,43.64,808081.85352
319,2020-04-08,44.79,46.55,47.2,44.27,500059.46495
320,2020-04-09,46.52,46.21,46.86,44.69,401085.47958
321,2020-04-10,46.19,42.25,46.39,40.86,785172.33131
322,2020-04-11,42.28,42.54,43.16,41.43,382360.32132
323,2020-04-12,42.54,42.0,43.58,41.83,499257.03257
324,2020-04-13,41.99,41.22,41.99,39.52,744114.51306
325,2020-04-14,41.2,41.22,41.85,40.47,420837.68832
326,2020-04-15,41.19,39.22,41.75,39.08,460328.1631
327,2020-04-16,39.24,42.53,43.78,37.91,913086.97771
328,2020-04-17,42.52,42.19,43.01,41.61,407623.04587
329,2020-04-18,42.2,44.14,44.43,41.98,497104.94271
330,2020-04-19,44.16,42.23,44.3,41.54,456205.81252
331,2020-04-20,42.23,40.21,43.24,39.55,543840.05683
332,2020-04-21,40.21,40.59,41.34,40.01,346732.08492
333,2020-04-22,40.59,41.8,42.32,40.27,463111.32681
334,2020-04-23,41.81,42.98,43.91,40.94,639336.05312
335,2020-04-24,42.98,44.53,44.99,42.83,623877.17694
336,2020-04-25,44.52,44.38,45.58,43.84,555367.18724
337,2020-04-26,44.38,44.52,45.39,43.75,485605.15593
338,2020-04-27,44.54,44.46,45.23,43.16,443570.66029
339,2020-04-28,44.47,45.69,46.13,43.42,590012.52304
340,2020-04-29,45.69,48.81,49.91,45.64,1198086.90059
341,2020-04-30,48.81,46.33,50.8,45.59,1404189.5332
342,2020-05-01,46.33,47.07,48.27,46.3,499757.96625
343,2020-05-02,47.08,49.2,49.6,46.73,408979.14996
344,2020-05-03,49.2,48.05,50.02,46.61,566317.38081
345,2020-05-04,48.07,46.96,48.2,45.11,693367.01092
346,2020-05-05,46.97,46.54,47.76,45.71,415057.43762
347,2020-05-06,46.56,44.94,47.55,44.55,466241.72785
348,2020-05-07,44.92,47.37,48.22,44.37,796061.59933
349,2020-05-08,47.37,47.69,48.43,46.34,631882.81036
350,2020-05-09,47.7,46.95,49.1,46.75,656199.9985
351,2020-05-10,46.97,42.06,47.04,39.4,1404081.17548
352,2020-05-11,42.05,41.51,42.9,39.37,955643.70805
353,2020-05-12,41.49,42.18,42.88,41.26,598291.63995
354,2020-05-13,42.18,43.18,43.74,41.94,404524.24723
355,2020-05-14,43.18,43.98,44.38,42.21,507436.34974
356,2020-05-15,43.99,42.74,44.14,41.82,468836.21013
357,2020-05-16,42.73,43.25,43.89,42.5,435940.40697
358,2020-05-17,43.25,43.71,44.49,43.1,344498.72506
359,2020-05-18,43.7,45.32,46.59,43.64,694361.60251
360,2020-05-19,45.33,45.73,45.8,44.07,375917.65225
361,2020-05-20,45.73,44.25,46.14,43.17,546255.006
362,2020-05-21,44.24,42.73,44.62,41.66,504821.89137
363,2020-05-22,42.72,44.23,44.68,42.35,398405.53856
364,2020-05-23,44.22,43.85,44.74,43.67,237539.1384
365,2020-05-24,43.84,42.08,44.55,42.04,360333.24872
366,2020-05-25,42.08,42.75,43.32,41.72,169892.98599
